"subid"	"verb"	"noun"	"dir"	"big"	"small"
"905"	"anon-45.json"	"are"	"duckling"	"na"	3	3
"906"	"anon-45.json"	"are"	"elephant"	"na"	2	2
"907"	"anon-45.json"	"are"	"gnome"	"na"	2	2
"908"	"anon-45.json"	"are"	"house"	"na"	2	3
"909"	"anon-45.json"	"are"	"monkey"	"na"	3	3
"910"	"anon-45.json"	"are"	"plane"	"na"	3	2
"911"	"anon-45.json"	"are"	"umbrella"	"na"	2	2
"912"	"anon-47.json"	"are"	"baby"	"na"	3	NA
"913"	"anon-47.json"	"are"	"balloon"	"na"	4	3
"914"	"anon-47.json"	"are"	"bunny"	"na"	4	2
"915"	"anon-47.json"	"are"	"cake"	"na"	3	3
"916"	"anon-47.json"	"are"	"duckling"	"na"	4	3
"917"	"anon-47.json"	"are"	"elephant"	"na"	3	4
"918"	"anon-47.json"	"are"	"gnome"	"na"	3	3
"919"	"anon-47.json"	"are"	"hippo"	"na"	3	3
"920"	"anon-47.json"	"are"	"house"	"na"	3	4
"921"	"anon-47.json"	"are"	"monkey"	"na"	4	4
"922"	"anon-47.json"	"are"	"plane"	"na"	4	3
"923"	"anon-47.json"	"are"	"umbrella"	"na"	3	4
"924"	"anon-48.json"	"are"	"baby"	"na"	3	3
"925"	"anon-48.json"	"are"	"balloon"	"na"	3	3
"926"	"anon-48.json"	"are"	"bunny"	"na"	3	3
"927"	"anon-48.json"	"are"	"cake"	"na"	3	3
"928"	"anon-48.json"	"are"	"duckling"	"na"	3	3
"929"	"anon-48.json"	"are"	"elephant"	"na"	3	4
"930"	"anon-48.json"	"are"	"gnome"	"na"	2	4
"931"	"anon-48.json"	"are"	"hippo"	"na"	2	3
"932"	"anon-48.json"	"are"	"house"	"na"	2	3
"933"	"anon-48.json"	"are"	"monkey"	"na"	2	3
"934"	"anon-48.json"	"are"	"plane"	"na"	2	4
"935"	"anon-48.json"	"are"	"umbrella"	"na"	NA	3
"936"	"anon-49.json"	"are"	"baby"	"na"	2	4
"937"	"anon-49.json"	"are"	"balloon"	"na"	2	3
"938"	"anon-49.json"	"are"	"bunny"	"na"	3	3
"939"	"anon-49.json"	"are"	"cake"	"na"	2	4
"940"	"anon-49.json"	"are"	"duckling"	"na"	3	2
"941"	"anon-49.json"	"are"	"elephant"	"na"	2	4
"942"	"anon-49.json"	"are"	"gnome"	"na"	3	4
"943"	"anon-49.json"	"are"	"hippo"	"na"	2	2
"944"	"anon-49.json"	"are"	"house"	"na"	3	3
"945"	"anon-49.json"	"are"	"monkey"	"na"	2	4
"946"	"anon-49.json"	"are"	"plane"	"na"	3	3
"947"	"anon-49.json"	"are"	"umbrella"	"na"	3	4
"948"	"anon-55.json"	"are"	"baby"	"na"	2	2
"949"	"anon-55.json"	"are"	"balloon"	"na"	3	2
"950"	"anon-55.json"	"are"	"bunny"	"na"	4	1
"951"	"anon-55.json"	"are"	"cake"	"na"	3	2
"952"	"anon-55.json"	"are"	"duckling"	"na"	3	3
"953"	"anon-55.json"	"are"	"elephant"	"na"	2	2
"954"	"anon-55.json"	"are"	"gnome"	"na"	2	3
"955"	"anon-55.json"	"are"	"hippo"	"na"	3	NA
"956"	"anon-55.json"	"are"	"house"	"na"	2	3
"957"	"anon-55.json"	"are"	"monkey"	"na"	3	3
"958"	"anon-55.json"	"are"	"plane"	"na"	3	2
"959"	"anon-55.json"	"are"	"umbrella"	"na"	2	2
"960"	"anon-58.json"	"are"	"baby"	"na"	2	4
"961"	"anon-58.json"	"are"	"balloon"	"na"	2	3
"962"	"anon-58.json"	"are"	"bunny"	"na"	3	3
"963"	"anon-58.json"	"are"	"cake"	"na"	3	3
"964"	"anon-58.json"	"are"	"duckling"	"na"	2	3
"965"	"anon-58.json"	"are"	"elephant"	"na"	2	3
"966"	"anon-58.json"	"are"	"gnome"	"na"	2	3
"967"	"anon-58.json"	"are"	"hippo"	"na"	2	2
"968"	"anon-58.json"	"are"	"house"	"na"	2	5
"969"	"anon-58.json"	"are"	"monkey"	"na"	2	3
"970"	"anon-58.json"	"are"	"plane"	"na"	2	3
"971"	"anon-58.json"	"are"	"umbrella"	"na"	2	3
"972"	"anon-59.json"	"are"	"baby"	"na"	3	NA
"973"	"anon-59.json"	"are"	"balloon"	"na"	3	1
"974"	"anon-59.json"	"are"	"bunny"	"na"	NA	1
"975"	"anon-59.json"	"are"	"cake"	"na"	3	3
"976"	"anon-59.json"	"are"	"duckling"	"na"	3	NA
"977"	"anon-59.json"	"are"	"elephant"	"na"	5	2
"978"	"anon-59.json"	"are"	"gnome"	"na"	3	4
"979"	"anon-59.json"	"are"	"hippo"	"na"	4	0
"980"	"anon-59.json"	"are"	"house"	"na"	3	2
"981"	"anon-59.json"	"are"	"monkey"	"na"	1	3
"982"	"anon-59.json"	"are"	"plane"	"na"	4	3
"983"	"anon-59.json"	"are"	"umbrella"	"na"	4	3
"984"	"anon-64.json"	"are"	"baby"	"na"	2	2
"985"	"anon-64.json"	"are"	"balloon"	"na"	2	1
"986"	"anon-64.json"	"are"	"bunny"	"na"	2	2
"987"	"anon-64.json"	"are"	"cake"	"na"	1	NA
"988"	"anon-64.json"	"are"	"duckling"	"na"	2	1
"989"	"anon-64.json"	"are"	"elephant"	"na"	2	2
"990"	"anon-64.json"	"are"	"gnome"	"na"	1	1
"991"	"anon-64.json"	"are"	"hippo"	"na"	1	1
"992"	"anon-64.json"	"are"	"house"	"na"	2	1
"993"	"anon-64.json"	"are"	"monkey"	"na"	2	2
"994"	"anon-64.json"	"are"	"plane"	"na"	2	2
"995"	"anon-64.json"	"are"	"umbrella"	"na"	1	1
"996"	"anon-66.json"	"are"	"baby"	"na"	2	3
"997"	"anon-66.json"	"are"	"balloon"	"na"	2	2
"998"	"anon-66.json"	"are"	"bunny"	"na"	2	2
"999"	"anon-66.json"	"are"	"cake"	"na"	2	3
"1000"	"anon-66.json"	"are"	"duckling"	"na"	2	2
"1001"	"anon-66.json"	"are"	"elephant"	"na"	2	2
"1002"	"anon-66.json"	"are"	"gnome"	"na"	2	2
"1003"	"anon-66.json"	"are"	"hippo"	"na"	2	2
"1004"	"anon-66.json"	"are"	"house"	"na"	2	2
"1005"	"anon-66.json"	"are"	"monkey"	"na"	2	2
"1006"	"anon-66.json"	"are"	"plane"	"na"	2	3
"1007"	"anon-66.json"	"are"	"umbrella"	"na"	2	2
"1008"	"anon-71.json"	"are"	"baby"	"na"	2	4
"1009"	"anon-71.json"	"are"	"balloon"	"na"	3	3
"1010"	"anon-71.json"	"are"	"bunny"	"na"	3	3
"1011"	"anon-71.json"	"are"	"cake"	"na"	3	4
"1012"	"anon-71.json"	"are"	"duckling"	"na"	3	4
"1013"	"anon-71.json"	"are"	"elephant"	"na"	3	4
"1014"	"anon-71.json"	"are"	"gnome"	"na"	3	3
"1015"	"anon-71.json"	"are"	"hippo"	"na"	3	4
"1016"	"anon-71.json"	"are"	"house"	"na"	2	3
"1017"	"anon-71.json"	"are"	"monkey"	"na"	3	3
"1018"	"anon-71.json"	"are"	"plane"	"na"	2	4
"1019"	"anon-71.json"	"are"	"umbrella"	"na"	3	4
"1020"	"anon-72.json"	"are"	"baby"	"na"	3	3
"1021"	"anon-72.json"	"are"	"balloon"	"na"	2	3
"1022"	"anon-72.json"	"are"	"bunny"	"na"	2	3
"1023"	"anon-72.json"	"are"	"cake"	"na"	4	3
"1024"	"anon-72.json"	"are"	"duckling"	"na"	3	3
"1025"	"anon-72.json"	"are"	"elephant"	"na"	3	3
"1026"	"anon-72.json"	"are"	"gnome"	"na"	3	4
"1027"	"anon-72.json"	"are"	"hippo"	"na"	3	3
"1028"	"anon-72.json"	"are"	"house"	"na"	3	3
"1029"	"anon-72.json"	"are"	"monkey"	"na"	3	3
"1030"	"anon-72.json"	"are"	"plane"	"na"	1	4
"1031"	"anon-72.json"	"are"	"umbrella"	"na"	3	3
"1032"	"anon-74.json"	"are"	"baby"	"na"	3	3
"1033"	"anon-74.json"	"are"	"balloon"	"na"	3	3
"1034"	"anon-74.json"	"are"	"bunny"	"na"	3	3
"1035"	"anon-74.json"	"are"	"cake"	"na"	3	4
"1036"	"anon-74.json"	"are"	"duckling"	"na"	NA	4
"1037"	"anon-74.json"	"are"	"elephant"	"na"	3	3
"1038"	"anon-74.json"	"are"	"gnome"	"na"	3	3
"1039"	"anon-74.json"	"are"	"hippo"	"na"	3	4
"1040"	"anon-74.json"	"are"	"house"	"na"	3	4
"1041"	"anon-74.json"	"are"	"monkey"	"na"	3	3
"1042"	"anon-74.json"	"are"	"plane"	"na"	2	NA
"1043"	"anon-74.json"	"are"	"umbrella"	"na"	3	3
"1044"	"anon-75.json"	"are"	"baby"	"na"	NA	4
"1045"	"anon-75.json"	"are"	"balloon"	"na"	4	NA
"1046"	"anon-75.json"	"are"	"bunny"	"na"	NA	3
"1047"	"anon-75.json"	"are"	"cake"	"na"	3	4
"1048"	"anon-75.json"	"are"	"duckling"	"na"	4	2
"1049"	"anon-75.json"	"are"	"elephant"	"na"	3	3
"1050"	"anon-75.json"	"are"	"gnome"	"na"	3	4
"1051"	"anon-75.json"	"are"	"hippo"	"na"	2	4
"1052"	"anon-75.json"	"are"	"house"	"na"	3	3
"1053"	"anon-75.json"	"are"	"monkey"	"na"	2	3
"1054"	"anon-75.json"	"are"	"plane"	"na"	3	NA
"1055"	"anon-75.json"	"are"	"umbrella"	"na"	3	4
"1056"	"anon-81.json"	"are"	"baby"	"na"	3	4
"1057"	"anon-81.json"	"are"	"balloon"	"na"	3	4
"1058"	"anon-81.json"	"are"	"bunny"	"na"	3	4
"1059"	"anon-81.json"	"are"	"cake"	"na"	3	3
"1060"	"anon-81.json"	"are"	"duckling"	"na"	3	4
"1061"	"anon-81.json"	"are"	"elephant"	"na"	3	4
"1062"	"anon-81.json"	"are"	"gnome"	"na"	3	4
"1063"	"anon-81.json"	"are"	"hippo"	"na"	3	4
"1064"	"anon-81.json"	"are"	"house"	"na"	3	3
"1065"	"anon-81.json"	"are"	"monkey"	"na"	4	3
"1066"	"anon-81.json"	"are"	"plane"	"na"	3	4
"1067"	"anon-81.json"	"are"	"umbrella"	"na"	2	4
"1068"	"anon-87.json"	"are"	"baby"	"na"	3	4
"1069"	"anon-87.json"	"are"	"balloon"	"na"	3	3
"1070"	"anon-87.json"	"are"	"bunny"	"na"	3	3
"1071"	"anon-87.json"	"are"	"cake"	"na"	2	4
"1072"	"anon-87.json"	"are"	"duckling"	"na"	3	3
"1073"	"anon-87.json"	"are"	"elephant"	"na"	2	3
"1074"	"anon-87.json"	"are"	"gnome"	"na"	2	4
"1075"	"anon-87.json"	"are"	"hippo"	"na"	3	3
"1076"	"anon-87.json"	"are"	"house"	"na"	3	4
"1077"	"anon-87.json"	"are"	"monkey"	"na"	2	4
"1078"	"anon-87.json"	"are"	"plane"	"na"	4	3
"1079"	"anon-87.json"	"are"	"umbrella"	"na"	3	4
"1080"	"anon-88.json"	"are"	"baby"	"na"	3	4
"1081"	"anon-88.json"	"are"	"balloon"	"na"	NA	3
"1082"	"anon-88.json"	"are"	"bunny"	"na"	4	3
"1083"	"anon-88.json"	"are"	"cake"	"na"	3	4
"1084"	"anon-88.json"	"are"	"duckling"	"na"	3	4
"1085"	"anon-88.json"	"are"	"elephant"	"na"	4	3
"1086"	"anon-88.json"	"are"	"gnome"	"na"	3	4
"1087"	"anon-88.json"	"are"	"hippo"	"na"	3	4
"1088"	"anon-88.json"	"are"	"house"	"na"	3	4
"1089"	"anon-88.json"	"are"	"monkey"	"na"	3	3
"1090"	"anon-88.json"	"are"	"plane"	"na"	3	4
"1091"	"anon-88.json"	"are"	"umbrella"	"na"	3	3
"1092"	"anon-89.json"	"are"	"baby"	"na"	3	3
"1093"	"anon-89.json"	"are"	"balloon"	"na"	3	3
"1094"	"anon-89.json"	"are"	"bunny"	"na"	3	3
"1095"	"anon-89.json"	"are"	"cake"	"na"	3	4
"1096"	"anon-89.json"	"are"	"duckling"	"na"	3	3
"1097"	"anon-89.json"	"are"	"elephant"	"na"	3	3
"1098"	"anon-89.json"	"are"	"gnome"	"na"	3	3
"1099"	"anon-89.json"	"are"	"hippo"	"na"	3	3
"1100"	"anon-89.json"	"are"	"house"	"na"	NA	3
"1101"	"anon-89.json"	"are"	"monkey"	"na"	3	3
"1102"	"anon-89.json"	"are"	"plane"	"na"	3	3
"1103"	"anon-89.json"	"are"	"umbrella"	"na"	3	2
