"subid"	"verb"	"noun"	"dir"	"big"	"small"
"907"	"anon-67.json"	"are"	"hazelnut"	"na"	6	1
"908"	"anon-67.json"	"are"	"ladybug"	"na"	6	1
"909"	"anon-67.json"	"are"	"pill"	"na"	NA	1
"910"	"anon-67.json"	"are"	"pin"	"na"	6	1
"911"	"anon-67.json"	"are"	"seed"	"na"	6	1
"912"	"anon-67.json"	"are"	"tack"	"na"	6	0
"913"	"anon-68.json"	"are"	"ant"	"na"	2	2
"914"	"anon-68.json"	"are"	"bean"	"na"	3	3
"915"	"anon-68.json"	"are"	"blueberry"	"na"	2	2
"916"	"anon-68.json"	"are"	"candy"	"na"	2	2
"917"	"anon-68.json"	"are"	"earring"	"na"	3	2
"918"	"anon-68.json"	"are"	"fly"	"na"	2	2
"919"	"anon-68.json"	"are"	"hazelnut"	"na"	2	1
"920"	"anon-68.json"	"are"	"ladybug"	"na"	2	2
"921"	"anon-68.json"	"are"	"pill"	"na"	2	2
"922"	"anon-68.json"	"are"	"pin"	"na"	2	2
"923"	"anon-68.json"	"are"	"seed"	"na"	3	2
"924"	"anon-68.json"	"are"	"tack"	"na"	3	2
"925"	"anon-69.json"	"are"	"ant"	"na"	2	2
"926"	"anon-69.json"	"are"	"bean"	"na"	2	2
"927"	"anon-69.json"	"are"	"blueberry"	"na"	3	2
"928"	"anon-69.json"	"are"	"candy"	"na"	2	2
"929"	"anon-69.json"	"are"	"earring"	"na"	1	3
"930"	"anon-69.json"	"are"	"fly"	"na"	2	2
"931"	"anon-69.json"	"are"	"hazelnut"	"na"	1	2
"932"	"anon-69.json"	"are"	"ladybug"	"na"	1	3
"933"	"anon-69.json"	"are"	"pill"	"na"	2	3
"934"	"anon-69.json"	"are"	"pin"	"na"	2	2
"935"	"anon-69.json"	"are"	"seed"	"na"	3	2
"936"	"anon-69.json"	"are"	"tack"	"na"	3	3
"937"	"anon-70.json"	"are"	"ant"	"na"	3	3
"938"	"anon-70.json"	"are"	"bean"	"na"	3	2
"939"	"anon-70.json"	"are"	"blueberry"	"na"	3	2
"940"	"anon-70.json"	"are"	"candy"	"na"	3	2
"941"	"anon-70.json"	"are"	"earring"	"na"	3	3
"942"	"anon-70.json"	"are"	"fly"	"na"	3	3
"943"	"anon-70.json"	"are"	"hazelnut"	"na"	3	2
"944"	"anon-70.json"	"are"	"ladybug"	"na"	3	2
"945"	"anon-70.json"	"are"	"pill"	"na"	3	2
"946"	"anon-70.json"	"are"	"pin"	"na"	4	2
"947"	"anon-70.json"	"are"	"seed"	"na"	3	3
"948"	"anon-70.json"	"are"	"tack"	"na"	3	3
"949"	"anon-73.json"	"are"	"ant"	"na"	4	3
"950"	"anon-73.json"	"are"	"bean"	"na"	3	2
"951"	"anon-73.json"	"are"	"blueberry"	"na"	4	3
"952"	"anon-73.json"	"are"	"candy"	"na"	3	3
"953"	"anon-73.json"	"are"	"earring"	"na"	3	3
"954"	"anon-73.json"	"are"	"fly"	"na"	3	3
"955"	"anon-73.json"	"are"	"hazelnut"	"na"	4	2
"956"	"anon-73.json"	"are"	"ladybug"	"na"	3	3
"957"	"anon-73.json"	"are"	"pill"	"na"	3	2
"958"	"anon-73.json"	"are"	"pin"	"na"	4	3
"959"	"anon-73.json"	"are"	"seed"	"na"	4	3
"960"	"anon-73.json"	"are"	"tack"	"na"	4	2
"961"	"anon-77.json"	"are"	"ant"	"na"	3	3
"962"	"anon-77.json"	"are"	"bean"	"na"	3	3
"963"	"anon-77.json"	"are"	"blueberry"	"na"	3	3
"964"	"anon-77.json"	"are"	"candy"	"na"	3	2
"965"	"anon-77.json"	"are"	"earring"	"na"	3	3
"966"	"anon-77.json"	"are"	"fly"	"na"	3	3
"967"	"anon-77.json"	"are"	"hazelnut"	"na"	3	3
"968"	"anon-77.json"	"are"	"ladybug"	"na"	3	3
"969"	"anon-77.json"	"are"	"pill"	"na"	3	3
"970"	"anon-77.json"	"are"	"pin"	"na"	3	2
"971"	"anon-77.json"	"are"	"seed"	"na"	3	3
"972"	"anon-77.json"	"are"	"tack"	"na"	3	3
"973"	"anon-78.json"	"are"	"ant"	"na"	3	2
"974"	"anon-78.json"	"are"	"bean"	"na"	3	2
"975"	"anon-78.json"	"are"	"blueberry"	"na"	3	2
"976"	"anon-78.json"	"are"	"candy"	"na"	3	2
"977"	"anon-78.json"	"are"	"earring"	"na"	3	2
"978"	"anon-78.json"	"are"	"fly"	"na"	3	2
"979"	"anon-78.json"	"are"	"hazelnut"	"na"	3	2
"980"	"anon-78.json"	"are"	"ladybug"	"na"	3	2
"981"	"anon-78.json"	"are"	"pill"	"na"	3	2
"982"	"anon-78.json"	"are"	"pin"	"na"	3	2
"983"	"anon-78.json"	"are"	"seed"	"na"	3	2
"984"	"anon-78.json"	"are"	"tack"	"na"	4	2
"985"	"anon-79.json"	"are"	"ant"	"na"	3	2
"986"	"anon-79.json"	"are"	"bean"	"na"	NA	2
"987"	"anon-79.json"	"are"	"blueberry"	"na"	4	1
"988"	"anon-79.json"	"are"	"candy"	"na"	3	3
"989"	"anon-79.json"	"are"	"earring"	"na"	2	2
"990"	"anon-79.json"	"are"	"fly"	"na"	2	2
"991"	"anon-79.json"	"are"	"hazelnut"	"na"	3	2
"992"	"anon-79.json"	"are"	"ladybug"	"na"	3	1
"993"	"anon-79.json"	"are"	"pill"	"na"	2	2
"994"	"anon-79.json"	"are"	"pin"	"na"	3	1
"995"	"anon-79.json"	"are"	"seed"	"na"	3	2
"996"	"anon-79.json"	"are"	"tack"	"na"	3	NA
"997"	"anon-8.json"	"are"	"ant"	"na"	2	1
"998"	"anon-8.json"	"are"	"bean"	"na"	1	1
"999"	"anon-8.json"	"are"	"blueberry"	"na"	1	1
"1000"	"anon-8.json"	"are"	"candy"	"na"	1	1
"1001"	"anon-8.json"	"are"	"earring"	"na"	2	1
"1002"	"anon-8.json"	"are"	"fly"	"na"	1	1
"1003"	"anon-8.json"	"are"	"hazelnut"	"na"	1	1
"1004"	"anon-8.json"	"are"	"ladybug"	"na"	1	1
"1005"	"anon-8.json"	"are"	"pill"	"na"	1	1
"1006"	"anon-8.json"	"are"	"pin"	"na"	2	1
"1007"	"anon-8.json"	"are"	"seed"	"na"	2	1
"1008"	"anon-8.json"	"are"	"tack"	"na"	1	1
"1009"	"anon-82.json"	"are"	"ant"	"na"	2	3
"1010"	"anon-82.json"	"are"	"bean"	"na"	3	2
"1011"	"anon-82.json"	"are"	"blueberry"	"na"	3	2
"1012"	"anon-82.json"	"are"	"candy"	"na"	2	2
"1013"	"anon-82.json"	"are"	"earring"	"na"	2	2
"1014"	"anon-82.json"	"are"	"fly"	"na"	3	3
"1015"	"anon-82.json"	"are"	"hazelnut"	"na"	3	2
"1016"	"anon-82.json"	"are"	"ladybug"	"na"	2	3
"1017"	"anon-82.json"	"are"	"pill"	"na"	3	2
"1018"	"anon-82.json"	"are"	"pin"	"na"	2	2
"1019"	"anon-82.json"	"are"	"seed"	"na"	3	2
"1020"	"anon-82.json"	"are"	"tack"	"na"	3	2
"1021"	"anon-83.json"	"are"	"ant"	"na"	4	2
"1022"	"anon-83.json"	"are"	"bean"	"na"	4	1
"1023"	"anon-83.json"	"are"	"blueberry"	"na"	3	2
"1024"	"anon-83.json"	"are"	"candy"	"na"	4	1
"1025"	"anon-83.json"	"are"	"earring"	"na"	2	2
"1026"	"anon-83.json"	"are"	"fly"	"na"	3	1
"1027"	"anon-83.json"	"are"	"hazelnut"	"na"	3	1
"1028"	"anon-83.json"	"are"	"ladybug"	"na"	2	1
"1029"	"anon-83.json"	"are"	"pill"	"na"	4	1
"1030"	"anon-83.json"	"are"	"pin"	"na"	4	1
"1031"	"anon-83.json"	"are"	"seed"	"na"	3	2
"1032"	"anon-83.json"	"are"	"tack"	"na"	2	2
"1033"	"anon-85.json"	"are"	"ant"	"na"	NA	1
"1034"	"anon-85.json"	"are"	"bean"	"na"	2	1
"1035"	"anon-85.json"	"are"	"blueberry"	"na"	2	2
"1036"	"anon-85.json"	"are"	"candy"	"na"	3	2
"1037"	"anon-85.json"	"are"	"earring"	"na"	2	2
"1038"	"anon-85.json"	"are"	"fly"	"na"	2	1
"1039"	"anon-85.json"	"are"	"hazelnut"	"na"	3	1
"1040"	"anon-85.json"	"are"	"ladybug"	"na"	2	2
"1041"	"anon-85.json"	"are"	"pill"	"na"	3	1
"1042"	"anon-85.json"	"are"	"pin"	"na"	3	1
"1043"	"anon-85.json"	"are"	"seed"	"na"	2	1
"1044"	"anon-85.json"	"are"	"tack"	"na"	2	1
"1045"	"anon-86.json"	"are"	"ant"	"na"	4	1
"1046"	"anon-86.json"	"are"	"bean"	"na"	3	2
"1047"	"anon-86.json"	"are"	"blueberry"	"na"	3	3
"1048"	"anon-86.json"	"are"	"candy"	"na"	3	2
"1049"	"anon-86.json"	"are"	"earring"	"na"	2	2
"1050"	"anon-86.json"	"are"	"fly"	"na"	3	2
"1051"	"anon-86.json"	"are"	"hazelnut"	"na"	3	3
"1052"	"anon-86.json"	"are"	"ladybug"	"na"	3	2
"1053"	"anon-86.json"	"are"	"pill"	"na"	3	2
"1054"	"anon-86.json"	"are"	"pin"	"na"	3	2
"1055"	"anon-86.json"	"are"	"seed"	"na"	2	2
"1056"	"anon-86.json"	"are"	"tack"	"na"	3	2
"1057"	"anon-9.json"	"are"	"ant"	"na"	2	1
"1058"	"anon-9.json"	"are"	"bean"	"na"	2	2
"1059"	"anon-9.json"	"are"	"blueberry"	"na"	2	2
"1060"	"anon-9.json"	"are"	"candy"	"na"	2	2
"1061"	"anon-9.json"	"are"	"earring"	"na"	2	2
"1062"	"anon-9.json"	"are"	"fly"	"na"	2	2
"1063"	"anon-9.json"	"are"	"hazelnut"	"na"	2	1
"1064"	"anon-9.json"	"are"	"ladybug"	"na"	3	1
"1065"	"anon-9.json"	"are"	"pill"	"na"	2	2
"1066"	"anon-9.json"	"are"	"pin"	"na"	3	1
"1067"	"anon-9.json"	"are"	"seed"	"na"	2	2
"1068"	"anon-9.json"	"are"	"tack"	"na"	3	1
"1069"	"anon-90.json"	"are"	"ant"	"na"	6	1
"1070"	"anon-90.json"	"are"	"bean"	"na"	5	1
"1071"	"anon-90.json"	"are"	"blueberry"	"na"	6	1
"1072"	"anon-90.json"	"are"	"candy"	"na"	5	2
"1073"	"anon-90.json"	"are"	"earring"	"na"	6	1
"1074"	"anon-90.json"	"are"	"fly"	"na"	6	1
"1075"	"anon-90.json"	"are"	"hazelnut"	"na"	5	1
"1076"	"anon-90.json"	"are"	"ladybug"	"na"	6	1
"1077"	"anon-90.json"	"are"	"pill"	"na"	NA	1
"1078"	"anon-90.json"	"are"	"pin"	"na"	5	1
"1079"	"anon-90.json"	"are"	"seed"	"na"	5	2
"1080"	"anon-90.json"	"are"	"tack"	"na"	6	1
"1081"	"anon-92.json"	"are"	"ant"	"na"	6	1
"1082"	"anon-92.json"	"are"	"bean"	"na"	5	1
"1083"	"anon-92.json"	"are"	"blueberry"	"na"	6	1
"1084"	"anon-92.json"	"are"	"candy"	"na"	5	2
"1085"	"anon-92.json"	"are"	"earring"	"na"	5	1
"1086"	"anon-92.json"	"are"	"fly"	"na"	5	2
"1087"	"anon-92.json"	"are"	"hazelnut"	"na"	5	1
"1088"	"anon-92.json"	"are"	"ladybug"	"na"	6	1
"1089"	"anon-92.json"	"are"	"pill"	"na"	6	1
"1090"	"anon-92.json"	"are"	"pin"	"na"	5	1
"1091"	"anon-92.json"	"are"	"seed"	"na"	5	1
"1092"	"anon-92.json"	"are"	"tack"	"na"	6	1
"1093"	"anon-93.json"	"are"	"ant"	"na"	3	3
"1094"	"anon-93.json"	"are"	"bean"	"na"	5	3
"1095"	"anon-93.json"	"are"	"blueberry"	"na"	4	3
"1096"	"anon-93.json"	"are"	"candy"	"na"	NA	2
"1097"	"anon-93.json"	"are"	"earring"	"na"	4	3
"1098"	"anon-93.json"	"are"	"fly"	"na"	4	3
"1099"	"anon-93.json"	"are"	"hazelnut"	"na"	4	2
"1100"	"anon-93.json"	"are"	"ladybug"	"na"	4	3
"1101"	"anon-93.json"	"are"	"pill"	"na"	5	2
"1102"	"anon-93.json"	"are"	"pin"	"na"	4	2
"1103"	"anon-93.json"	"are"	"seed"	"na"	4	2
"1104"	"anon-93.json"	"are"	"tack"	"na"	4	3
"1105"	"anon-94.json"	"are"	"ant"	"na"	4	4
"1106"	"anon-94.json"	"are"	"bean"	"na"	3	3
"1107"	"anon-94.json"	"are"	"blueberry"	"na"	3	4
"1108"	"anon-94.json"	"are"	"candy"	"na"	3	4
"1109"	"anon-94.json"	"are"	"earring"	"na"	4	4
"1110"	"anon-94.json"	"are"	"fly"	"na"	4	3
"1111"	"anon-94.json"	"are"	"hazelnut"	"na"	4	3
"1112"	"anon-94.json"	"are"	"ladybug"	"na"	4	3
"1113"	"anon-94.json"	"are"	"pill"	"na"	4	4
"1114"	"anon-94.json"	"are"	"pin"	"na"	4	3
"1115"	"anon-94.json"	"are"	"seed"	"na"	4	3
"1116"	"anon-94.json"	"are"	"tack"	"na"	4	3
"1117"	"anon-95.json"	"are"	"ant"	"na"	5	2
"1118"	"anon-95.json"	"are"	"bean"	"na"	3	3
"1119"	"anon-95.json"	"are"	"blueberry"	"na"	4	1
"1120"	"anon-95.json"	"are"	"candy"	"na"	3	2
"1121"	"anon-95.json"	"are"	"earring"	"na"	3	3
"1122"	"anon-95.json"	"are"	"fly"	"na"	5	1
"1123"	"anon-95.json"	"are"	"hazelnut"	"na"	4	2
"1124"	"anon-95.json"	"are"	"ladybug"	"na"	4	1
"1125"	"anon-95.json"	"are"	"pill"	"na"	5	1
"1126"	"anon-95.json"	"are"	"pin"	"na"	5	1
"1127"	"anon-95.json"	"are"	"seed"	"na"	3	5
"1128"	"anon-95.json"	"are"	"tack"	"na"	4	3
"1129"	"anon-97.json"	"are"	"ant"	"na"	3	2
"1130"	"anon-97.json"	"are"	"bean"	"na"	4	2
"1131"	"anon-97.json"	"are"	"blueberry"	"na"	4	2
"1132"	"anon-97.json"	"are"	"candy"	"na"	4	2
"1133"	"anon-97.json"	"are"	"earring"	"na"	4	2
"1134"	"anon-97.json"	"are"	"fly"	"na"	4	2
"1135"	"anon-97.json"	"are"	"hazelnut"	"na"	3	2
"1136"	"anon-97.json"	"are"	"ladybug"	"na"	5	2
"1137"	"anon-97.json"	"are"	"pill"	"na"	4	1
"1138"	"anon-97.json"	"are"	"pin"	"na"	3	2
"1139"	"anon-97.json"	"are"	"seed"	"na"	3	3
"1140"	"anon-97.json"	"are"	"tack"	"na"	4	2
"1141"	"anon-98.json"	"are"	"ant"	"na"	2	3
"1142"	"anon-98.json"	"are"	"bean"	"na"	2	2
"1143"	"anon-98.json"	"are"	"blueberry"	"na"	3	2
"1144"	"anon-98.json"	"are"	"candy"	"na"	3	2
"1145"	"anon-98.json"	"are"	"earring"	"na"	3	2
"1146"	"anon-98.json"	"are"	"fly"	"na"	3	2
"1147"	"anon-98.json"	"are"	"hazelnut"	"na"	3	2
"1148"	"anon-98.json"	"are"	"ladybug"	"na"	4	3
"1149"	"anon-98.json"	"are"	"pill"	"na"	3	2
"1150"	"anon-98.json"	"are"	"pin"	"na"	3	2
"1151"	"anon-98.json"	"are"	"seed"	"na"	3	2
"1152"	"anon-98.json"	"are"	"tack"	"na"	3	2
"1153"	"anon-99.json"	"are"	"ant"	"na"	3	3
"1154"	"anon-99.json"	"are"	"bean"	"na"	3	3
"1155"	"anon-99.json"	"are"	"blueberry"	"na"	3	3
"1156"	"anon-99.json"	"are"	"candy"	"na"	3	3
"1157"	"anon-99.json"	"are"	"earring"	"na"	3	3
"1158"	"anon-99.json"	"are"	"fly"	"na"	3	3
"1159"	"anon-99.json"	"are"	"hazelnut"	"na"	3	3
"1160"	"anon-99.json"	"are"	"ladybug"	"na"	3	3
"1161"	"anon-99.json"	"are"	"pill"	"na"	3	2
"1162"	"anon-99.json"	"are"	"pin"	"na"	3	3
"1163"	"anon-99.json"	"are"	"seed"	"na"	3	3
"1164"	"anon-99.json"	"are"	"tack"	"na"	3	3
